"","WaterBody","Season","DateTime","Temp_meas","Sal_meas","CO2_meas","DO_meas","pH_meas","CO2_Tcorr12"
"15206","CB","Summer",2017-06-01 09:00:00,11.15,23.74,432.5,11.33,NA,448.333478146863
"15207","CB","Summer",2017-06-01 10:00:00,11.3,23.81,433.4,11.1,NA,446.424855366837
"15208","CB","Summer",2017-06-01 11:00:00,11.41,23.6,430.1,11.38,NA,440.969071259811
"15209","CB","Summer",2017-06-01 12:00:00,NA,NA,NA,NA,NA,NA
"15210","CB","Summer",2017-06-01 13:00:00,NA,NA,NA,NA,NA,NA
"15211","CB","Summer",2017-06-01 14:00:00,10.17,27.46,408.4,11.39,7.991,441.269626372944
"15212","CB","Summer",2017-06-01 15:00:00,10.61,27.4,423.6,11.85,8.009,449.25318432385
"15213","CB","Summer",2017-06-01 16:00:00,10.74,27.15,423.1,11.98,8.013,446.262149157485
"15214","CB","Summer",2017-06-01 17:00:00,10.17,27.64,445.1,11.36,8.004,480.923385647887
"15215","CB","Summer",2017-06-01 18:00:00,10.47,27.81,447.8,11.62,8.005,477.739547443247
"15216","CB","Summer",2017-06-01 19:00:00,10.16,27.66,449.4,11.34,8.006,485.774905766527
"15217","CB","Summer",2017-06-02 20:00:00,10.06,27.83,454.7,11.45,8.004,493.587358197049
"15218","CB","Summer",2017-06-02 21:00:00,10,28.06,449.2,11.46,8.01,488.856124797297
"15219","CB","Summer",2017-06-02 22:00:00,11.86,24.74,445.6,11.04,7.987,448.246672261653
"15220","CB","Summer",2017-06-02 23:00:00,11.67,25.08,464.3,11.09,7.971,470.826610198389
"15221","CB","Summer",2017-06-02 00:00:00,11.03,26.19,468.4,11.15,7.977,488.018654581304
"15222","CB","Summer",2017-06-02 01:00:00,10.76,26.62,480.8,11.15,7.974,506.6920300462
"15223","CB","Summer",2017-06-02 02:00:00,10.69,27.15,497.8,11.05,7.97,526.163178510799
"15224","CB","Summer",2017-06-02 03:00:00,10.41,27.58,485.3,11.15,7.979,519.062477474534
"15225","CB","Summer",2017-06-02 04:00:00,11.1,26.94,502.1,11.02,7.97,521.583461592755
"15226","CB","Summer",2017-06-02 05:00:00,10.34,27.16,490,11.11,7.974,525.643586627015
"15227","CB","Summer",2017-06-02 06:00:00,10.39,27.77,487.5,11.18,7.988,521.856836369454
"15228","CB","Summer",2017-06-02 07:00:00,10.52,27.65,485.8,11.15,7.987,517.185192605487
"15229","CB","Summer",2017-06-02 08:00:00,10.51,27.74,482.3,11.23,7.99,513.676313634493
"15230","CB","Summer",2017-06-02 09:00:00,10.08,28.15,470.1,11.42,8.002,509.872879124467
"15231","CB","Summer",2017-06-02 10:00:00,10.44,28.06,428.5,12.41,8.034,457.729655516805
"15232","CB","Summer",2017-06-02 11:00:00,11.59,26.34,463.5,11.22,7.975,471.608590905462
"15233","CB","Summer",2017-06-02 12:00:00,11.94,25.56,415.3,11.76,7.987,416.355370098146
"15234","CB","Summer",2017-06-02 13:00:00,11.97,25.69,445.8,11.23,7.986,446.366079301351
"15235","CB","Summer",2017-06-02 14:00:00,12.21,25.62,432.9,11.55,8.006,429.071578408789
"15236","CB","Summer",2017-06-02 15:00:00,10.62,27.16,452,11.23,7.995,479.170354265506
"15237","CB","Summer",2017-06-02 16:00:00,11.71,27.44,443.6,11.53,8.018,449.075154401583
"15238","CB","Summer",2017-06-02 17:00:00,10.92,27.36,451,11.63,8.01,472.081358059871
"15239","CB","Summer",2017-06-02 18:00:00,10.94,27.78,456.3,11.65,8.018,477.225195732152
"15240","CB","Summer",2017-06-02 19:00:00,10.43,27.99,462.2,11.52,8.011,493.937355214634
"15241","CB","Summer",2017-06-03 20:00:00,10.14,28.09,477,11.34,8.006,516.045268295458
"15242","CB","Summer",2017-06-03 21:00:00,10.46,27.99,479,11.28,8.008,511.2417638564
"15243","CB","Summer",2017-06-03 22:00:00,10.03,28.55,483.8,11.42,8.01,525.842952190051
"15244","CB","Summer",2017-06-03 23:00:00,11.44,25.35,452.6,11.1,8.004,463.449179174048
"15245","CB","Summer",2017-06-03 00:00:00,11.21,26.04,463.7,11.05,7.994,479.457277050344
"15246","CB","Summer",2017-06-03 01:00:00,10.99,26,491,10.9,7.972,512.431543173196
"15247","CB","Summer",2017-06-03 02:00:00,10.46,27.8,476.1,11.25,7.997,508.146563198397
"15248","CB","Summer",2017-06-03 03:00:00,10.68,27.22,487.4,11.21,7.996,515.388580394715
"15249","CB","Summer",2017-06-03 04:00:00,10.12,28.01,492.7,11.13,7.989,533.481540583487
"15250","CB","Summer",2017-06-03 05:00:00,10.76,27.66,500.8,11.04,7.988,527.769069565593
"15251","CB","Summer",2017-06-03 06:00:00,10.36,27.95,508.8,11.1,7.986,545.349575527626
"15252","CB","Summer",2017-06-03 07:00:00,10.28,28.07,501.4,11.28,7.999,539.239700668676
"15253","CB","Summer",2017-06-03 08:00:00,10.35,27.95,499.4,11.28,7.994,535.500796802032
"15254","CB","Summer",2017-06-03 09:00:00,9.9,28.25,484.5,11.32,8.004,529.5075540541
"15255","CB","Summer",2017-06-03 10:00:00,9.91,28.5,487.6,11.29,8.005,532.670160944298
"15256","CB","Summer",2017-06-03 11:00:00,11.77,25.02,454.4,10.98,8,458.842432773319
"15257","CB","Summer",2017-06-03 12:00:00,11.79,23.82,441,11.28,7.979,444.934853778908
"15258","CB","Summer",2017-06-03 13:00:00,11.34,24.82,432.7,11.22,8.006,444.950325226518
"15259","CB","Summer",2017-06-03 14:00:00,11.19,25.89,455,11.21,7.988,470.859815909854
"15260","CB","Summer",2017-06-03 15:00:00,11.27,26,403.7,11.93,8.063,416.360315272753
"15261","CB","Summer",2017-06-03 16:00:00,11.07,25.76,433.8,11.48,8.01,451.205368503805
"15262","CB","Summer",2017-06-03 17:00:00,11.45,25.73,446.3,11.34,8.003,456.804893858651
"15263","CB","Summer",2017-06-03 18:00:00,11.16,26.55,454.5,11.4,8.009,470.939630901276
"15264","CB","Summer",2017-06-03 19:00:00,10.51,27.26,472.4,11.32,7.994,503.132263240586
"15265","CB","Summer",2017-06-04 20:00:00,10.94,27.49,471.9,11.41,8.01,493.540587039234
"15266","CB","Summer",2017-06-04 21:00:00,11.02,27.46,475.3,11.46,8.015,495.417174113837
"15267","CB","Summer",2017-06-04 22:00:00,9.93,27.64,495.1,11.13,7.976,540.406028888063
"15268","CB","Summer",2017-06-04 23:00:00,10.45,28.3,499.4,11.43,8.001,533.240412514728
"15269","CB","Summer",2017-06-04 00:00:00,11.36,24.92,451.4,11.25,8.025,463.787217645002
"15270","CB","Summer",2017-06-04 01:00:00,11.3,24.65,457.6,11.02,8.014,471.352131554833
"15271","CB","Summer",2017-06-04 02:00:00,11.09,25.73,499.7,10.72,7.97,519.309953778085
"15272","CB","Summer",2017-06-04 03:00:00,11.16,26.5,483.1,11.08,7.988,500.574115926087
"15273","CB","Summer",2017-06-04 04:00:00,10.93,27.4,525.9,10.87,7.974,550.24964794396
"15274","CB","Summer",2017-06-04 05:00:00,9.97,27.9,512.6,11.07,7.978,558.561547533535
"15275","CB","Summer",2017-06-04 06:00:00,11,27.49,515.8,10.9,7.983,538.08637384033
"15276","CB","Summer",2017-06-04 07:00:00,10.4,27.64,528.8,11.04,7.968,565.828081164115
"15277","CB","Summer",2017-06-04 08:00:00,10.29,28.02,508.7,11.16,7.994,546.859247337653
"15278","CB","Summer",2017-06-04 09:00:00,10.31,27.92,496.9,11.35,8.009,533.722370647565
"15279","CB","Summer",2017-06-04 10:00:00,9.91,28.15,494.3,11.29,8.002,539.98945971035
"15280","CB","Summer",2017-06-04 11:00:00,9.75,28.61,493.7,11.37,8.002,542.996592865358
"15281","CB","Summer",2017-06-04 12:00:00,10.35,28.44,481.4,11.51,8.018,516.199606689023
"15282","CB","Summer",2017-06-04 13:00:00,12.21,25.77,451.4,11.34,8.012,447.407970648481
"15283","CB","Summer",2017-06-04 14:00:00,11.85,26.39,440.2,11.56,8.018,443.001948782207
"15284","CB","Summer",2017-06-04 15:00:00,10.9,27.81,440,11.72,8.024,460.956983292225
"15285","CB","Summer",2017-06-04 16:00:00,10.26,28.11,452.2,11.59,8.019,486.738277055363
"15286","CB","Summer",2017-06-04 17:00:00,9.78,28.32,465.1,11.46,8.015,510.892111710385
"15287","CB","Summer",2017-06-04 18:00:00,10.36,28.48,466.7,11.63,8.03,500.225328024259
"15288","CB","Summer",2017-06-04 19:00:00,10.66,28.15,478.3,11.78,8.036,506.194078798212
"15289","CB","Summer",2017-06-05 20:00:00,10.83,28.09,481.4,11.63,8.018,505.82437565235
"15290","CB","Summer",2017-06-05 21:00:00,10.52,28.11,510.3,11.47,8.01,543.268019321902
"15291","CB","Summer",2017-06-05 22:00:00,9.99,28.33,498.8,11.24,8.009,543.064563210476
"15292","CB","Summer",2017-06-05 23:00:00,9.73,28.77,495.9,11.37,8.015,545.877883149795
"15293","CB","Summer",2017-06-05 00:00:00,9.88,28.75,533.7,11.52,8.005,583.771642556967
"15294","CB","Summer",2017-06-05 01:00:00,11.41,25.51,500,10.83,7.993,512.635516461068
"15295","CB","Summer",2017-06-05 02:00:00,11.86,25.2,NA,11.11,8,NA
"15296","CB","Summer",2017-06-05 03:00:00,10.95,26.76,455,10.96,7.983,475.664331216718
"15297","CB","Summer",2017-06-05 04:00:00,10.9,27.39,511.1,10.86,7.979,535.443441274219
"15298","CB","Summer",2017-06-05 05:00:00,10.42,27.65,516.1,10.87,7.977,551.771794565281
"15299","CB","Summer",2017-06-05 06:00:00,9.9,28.33,503.5,11.13,7.995,550.272556173869
"15300","CB","Summer",2017-06-05 07:00:00,10.7,28.17,510.7,11.15,7.991,539.569896188834
"15301","CB","Summer",2017-06-05 08:00:00,10.49,28.07,512.4,10.98,7.985,546.196373780938
"15302","CB","Summer",2017-06-05 09:00:00,10.18,28.27,514,11.27,7.986,555.133855337418
"15303","CB","Summer",2017-06-05 10:00:00,10.25,28.53,504.6,11.45,8.005,543.370298141044
"15304","CB","Summer",2017-06-05 11:00:00,9.61,28.7,500.7,11.35,8.005,553.966446670222
"15305","CB","Summer",2017-06-05 12:00:00,9.52,28.93,505.1,11.4,8.007,560.966073962552
"15306","CB","Summer",2017-06-05 13:00:00,9.75,28.91,498.3,11.44,8.008,548.055908901778
"15307","CB","Summer",2017-06-05 14:00:00,11.39,26.42,476.4,11,7.999,488.852514420845
"15308","CB","Summer",2017-06-05 15:00:00,11.45,24.96,472.1,10.98,7.984,483.212167579361
"15309","CB","Summer",2017-06-05 16:00:00,10.77,26.9,471.5,11.19,7.999,496.681066137117
"15310","CB","Summer",2017-06-05 17:00:00,10.63,27.35,486.4,11.23,7.992,515.420117708944
"15311","CB","Summer",2017-06-05 18:00:00,10.49,28,497.7,11.18,7.997,530.526805680665
"15312","CB","Summer",2017-06-05 19:00:00,10.57,27.98,510.8,11.18,7.996,542.651399640695
"15313","CB","Summer",2017-06-06 20:00:00,10.62,27.9,507.3,11.16,8.003,537.794514864804
"15314","CB","Summer",2017-06-06 21:00:00,10.26,28.13,506.9,11.22,8,545.616171250251
"15315","CB","Summer",2017-06-06 22:00:00,9.75,28.74,510.3,11.28,7.997,561.254124648961
"15316","CB","Summer",2017-06-06 23:00:00,9.89,28.67,512.9,11.25,8.001,560.782928764688
"15317","CB","Summer",2017-06-06 00:00:00,10.42,28.21,504.7,11.23,8.003,539.583849480909
"15318","CB","Summer",2017-06-06 01:00:00,11,25.89,487.2,10.96,8.006,508.250642371091
"15319","CB","Summer",2017-06-06 02:00:00,11.41,24.04,452.1,10.82,8.005,463.525033984098
"15320","CB","Summer",2017-06-06 03:00:00,11.36,23.92,449.1,10.82,7.993,461.424101560413
"15321","CB","Summer",2017-06-06 04:00:00,11.29,23.89,469.6,10.6,7.969,483.917418155881
"15322","CB","Summer",2017-06-06 05:00:00,11.26,24.17,474.4,10.63,7.969,489.484525051105
"15323","CB","Summer",2017-06-06 06:00:00,10.98,24.64,529.4,10.45,7.929,552.741415889803
"15324","CB","Summer",2017-06-06 07:00:00,11.07,25.02,504.5,10.62,7.961,524.742066413484
"15325","CB","Summer",2017-06-06 08:00:00,10.73,26.36,515.6,10.73,7.964,544.056048056849
"15326","CB","Summer",2017-06-06 09:00:00,10.79,26.68,520.6,10.74,7.968,547.939562008669
"15327","CB","Summer",2017-06-06 10:00:00,10.82,26.52,524,10.78,7.968,550.818682057394
"15328","CB","Summer",2017-06-06 11:00:00,10.64,26.72,523.8,10.84,7.97,554.816779421286
"15329","CB","Summer",2017-06-06 12:00:00,10.45,27.37,504.8,11.09,8,539.006328068552
"15330","CB","Summer",2017-06-06 13:00:00,10.67,27.42,489.1,11.26,8.019,517.405017662626
"15331","CB","Summer",2017-06-06 14:00:00,11.21,25.42,481.4,11.03,8.012,497.75875171886
"15332","CB","Summer",2017-06-06 15:00:00,11.29,24.16,465.6,11.08,8.016,479.795463997824
"15333","CB","Summer",2017-06-06 16:00:00,11.33,24.19,464,11.03,8.012,477.338342196695
"15334","CB","Summer",2017-06-06 17:00:00,10.54,27.19,489.4,11.18,8.004,520.577176588395
"15335","CB","Summer",2017-06-06 18:00:00,10.77,27.14,494.4,11.04,8.005,520.804070197647
"15336","CB","Summer",2017-06-06 19:00:00,10.54,27.67,481.3,11.22,8.025,511.961166922751
"15337","CB","Summer",2017-06-07 20:00:00,10.76,26.56,500.8,10.89,8.005,527.769069565593
"15338","CB","Summer",2017-06-07 21:00:00,10.66,26.93,529.1,10.88,7.979,559.956694735801
"15339","CB","Summer",2017-06-07 22:00:00,10.39,27.88,506.7,11.22,8.012,542.409967155697
"15340","CB","Summer",2017-06-07 23:00:00,10.39,27.9,519.3,11.11,8.004,555.897959234169
"15341","CB","Summer",2017-06-07 00:00:00,10.04,28.46,510.1,11.3,8.019,554.193988348107
"15342","CB","Summer",2017-06-07 01:00:00,10.18,28.61,516.9,11.14,8.015,558.265933509556
"15343","CB","Summer",2017-06-07 02:00:00,10.38,28.17,527.1,10.69,8,564.486395867159
"15344","CB","Summer",2017-06-07 03:00:00,11.08,23.67,498.3,10.68,7.987,518.074111949653
"15345","CB","Summer",2017-06-07 04:00:00,10.75,25.86,541.9,10.53,7.959,571.324004725933
"15346","CB","Summer",2017-06-07 05:00:00,10.82,26.05,544.2,10.69,7.963,572.052532014568
"15347","CB","Summer",2017-06-07 06:00:00,10.62,26.87,547.5,10.62,7.961,580.410993275143
"15348","CB","Summer",2017-06-07 07:00:00,10.57,27.17,539.4,10.72,7.978,573.034778712199
"15349","CB","Summer",2017-06-07 08:00:00,10.73,26.87,546.3,10.78,7.977,576.450386061785
"15350","CB","Summer",2017-06-07 09:00:00,10.73,26.9,539.6,10.9,7.983,569.380611969503
"15351","CB","Summer",2017-06-07 10:00:00,10.55,27.3,545.2,10.85,7.977,579.686650518747
"15352","CB","Summer",2017-06-07 11:00:00,10.52,27.49,532.9,11.01,7.992,567.328096211329
"15353","CB","Summer",2017-06-07 12:00:00,10.44,27.8,515.6,11.34,8.014,550.771086078098
"15354","CB","Summer",2017-06-07 13:00:00,10.7,27.44,477.6,11.76,8.039,504.59875155627
"15355","CB","Summer",2017-06-07 14:00:00,10.37,28.28,482.3,11.54,8.048,516.727329906407
"15356","CB","Summer",2017-06-07 15:00:00,10.52,28.2,478.9,11.65,8.042,509.839416918006
"15357","CB","Summer",2017-06-07 16:00:00,10.97,27.77,390,13.34,8.152,407.367505169831
"15358","CB","Summer",2017-06-07 17:00:00,11.59,27.31,415.4,12.65,8.092,422.667116854647
"15359","CB","Summer",2017-06-07 18:00:00,11.01,27.44,447.1,11.75,8.062,466.220772767544
"15360","CB","Summer",2017-06-07 19:00:00,10.74,27.71,477.7,11.72,8.029,503.851166751431
"15361","CB","Summer",2017-06-08 20:00:00,10.99,28.04,482.1,11.73,8.039,503.143069172705
"15362","CB","Summer",2017-06-08 21:00:00,11.13,27.47,482.5,11.65,8.041,500.587255777975
"15363","CB","Summer",2017-06-08 22:00:00,10.4,28.05,498.2,11.45,8.02,533.085382064981
"15364","CB","Summer",2017-06-08 23:00:00,10.47,28.32,503.7,11.32,8.024,537.376976434041
"15365","CB","Summer",2017-06-08 00:00:00,10.42,28.24,508.8,11.34,8.019,543.967233239324
"15366","CB","Summer",2017-06-08 01:00:00,10.36,28.42,508.4,11.41,8.024,544.920841584601
"15367","CB","Summer",2017-06-08 02:00:00,10.41,28.46,511.3,11.48,8.027,546.871305857674
"15368","CB","Summer",2017-06-08 03:00:00,12.14,23.13,476.4,11.05,8.014,473.587096428202
"15369","CB","Summer",2017-06-08 04:00:00,11.77,23.84,494.6,10.95,7.992,499.435447292437
"15370","CB","Summer",2017-06-08 05:00:00,11.4,25.52,511,10.84,7.98,524.13516011106
"15371","CB","Summer",2017-06-08 06:00:00,11.21,25.67,511.6,10.76,7.969,528.984996633504
"15372","CB","Summer",2017-06-08 07:00:00,10.86,27.33,517,10.92,7.979,542.541659682879
"15373","CB","Summer",2017-06-08 08:00:00,10.68,27.67,514.2,11.18,8.001,543.727550346661
"15374","CB","Summer",2017-06-08 09:00:00,11.33,26.56,493.1,11.23,8.016,507.274863226703
"15375","CB","Summer",2017-06-08 10:00:00,10.86,27.16,497.8,11.37,8.016,522.39311061922
"15376","CB","Summer",2017-06-08 11:00:00,10.66,28.19,500,11.47,8.025,529.159605684938
"15377","CB","Summer",2017-06-08 12:00:00,10.72,27.9,493.2,11.64,8.031,520.639972541195
"15378","CB","Summer",2017-06-08 13:00:00,10.21,28.28,501.6,11.27,8.021,541.054487109141
"15379","CB","Summer",2017-06-08 14:00:00,10.31,28.54,482.6,11.64,8.046,518.362680769802
"15380","CB","Summer",2017-06-08 15:00:00,10.24,28.76,NA,11.73,8.049,NA
"15381","CB","Summer",2017-06-08 16:00:00,10.32,28.75,422.9,11.87,8.06,454.046558469603
"15382","CB","Summer",2017-06-08 17:00:00,11.02,28.5,440.1,11.91,8.066,458.727326588469
"15383","CB","Summer",2017-06-08 18:00:00,11.07,28.27,435.1,12.03,8.06,452.55752843708
"15384","CB","Summer",2017-06-08 19:00:00,11.18,28.33,452.2,11.78,8.055,468.160206932435
"15385","CB","Summer",2017-06-09 20:00:00,10.29,28.66,464.8,11.59,8.042,499.666165053157
"15386","CB","Summer",2017-06-09 21:00:00,10.85,28.41,473.6,11.84,8.057,497.207818001072
"15387","CB","Summer",2017-06-09 22:00:00,10.61,28.45,471.2,11.56,8.061,499.735836764396
"15388","CB","Summer",2017-06-09 23:00:00,10.57,28.66,483.1,11.61,8.047,513.224140889624
"15389","CB","Summer",2017-06-09 00:00:00,10.28,28.64,505.9,11.43,8.031,544.079307076752
"15390","CB","Summer",2017-06-09 01:00:00,10.11,28.82,509.7,11.45,8.035,552.122155144235
"15391","CB","Summer",2017-06-09 02:00:00,10.37,28.87,513,11.46,8.038,549.618744022365
"15392","CB","Summer",2017-06-09 03:00:00,12.27,22.87,457,10.99,8.042,451.810295220782
"15393","CB","Summer",2017-06-09 04:00:00,12.33,22.5,457.7,10.64,8.015,451.355351199152
"15394","CB","Summer",2017-06-09 05:00:00,12.08,22.88,472.1,10.92,8.011,470.505113669652
"15395","CB","Summer",2017-06-09 06:00:00,11.5,23.75,487.2,10.65,7.975,497.614020062936
"15396","CB","Summer",2017-06-09 07:00:00,11.14,27.18,496.1,11.08,7.999,514.479401907262
"15397","CB","Summer",2017-06-09 08:00:00,10.64,28.14,487.8,11.4,8.029,516.685042004016
"15398","CB","Summer",2017-06-09 09:00:00,11.09,27.92,497.4,11.31,8.029,516.91969383474
"15399","CB","Summer",2017-06-09 10:00:00,11.14,27.52,500.5,11.34,8.03,519.042412123734
"15400","CB","Summer",2017-06-09 11:00:00,10.83,27.57,520.5,11.3,8.011,546.908158552239
"15401","CB","Summer",2017-06-09 12:00:00,10.86,27.91,512.1,11.39,8.027,537.399582057257
"15402","CB","Summer",2017-06-09 13:00:00,10.88,27.82,507.1,11.47,8.033,531.702553384086
"15403","CB","Summer",2017-06-09 14:00:00,10.59,28.04,514.9,11.2,8.027,546.54448660207
"15404","CB","Summer",2017-06-09 15:00:00,12.47,25.91,492.2,11.33,8.03,482.511202418388
"15405","CB","Summer",2017-06-09 16:00:00,12.95,23.14,463.6,11.17,8.024,445.339588545792
"15406","CB","Summer",2017-06-09 17:00:00,12.4,24.29,457,11.4,8.03,449.332609049052
"15407","CB","Summer",2017-06-09 18:00:00,11.54,26.36,477.3,11.57,8.019,486.6782484869
"15408","CB","Summer",2017-06-09 19:00:00,11.39,27.26,470.1,11.65,8.042,482.387840111754
"15409","CB","Summer",2017-06-10 20:00:00,11.08,27.56,493.1,11.27,8.023,512.667759587345
"15410","CB","Summer",2017-06-10 21:00:00,11.35,27.8,499.6,11.65,8.043,513.527087265728
"15411","CB","Summer",2017-06-10 22:00:00,11.6,27.09,500.6,11.4,8.027,509.142215349489
"15412","CB","Summer",2017-06-10 23:00:00,10.72,27.8,515.2,11.32,8.01,543.86397780459
"15413","CB","Summer",2017-06-10 00:00:00,10.9,28.2,511.9,11.56,8.037,536.281544880204
"15414","CB","Summer",2017-06-10 01:00:00,10.55,28.3,522.9,11.55,8.031,555.976063015871
"15415","CB","Summer",2017-06-10 02:00:00,11.06,28.31,526.3,11.32,8.029,547.648354637323
"15416","CB","Summer",2017-06-10 03:00:00,10.72,28.27,530.3,11.48,8.027,559.804090508102
"15417","CB","Summer",2017-06-10 04:00:00,12.09,22.48,488.3,10.82,8.006,486.444575940623
"15418","CB","Summer",2017-06-10 05:00:00,11.99,24.24,492.4,10.91,8.004,492.608329258532
"15419","CB","Summer",2017-06-10 06:00:00,12.13,22.98,465.4,10.9,8.019,462.847789135129
"15420","CB","Summer",2017-06-10 07:00:00,11.43,26.39,500.4,10.93,7.988,512.611771821311
"15421","CB","Summer",2017-06-10 08:00:00,11.29,27.17,508.2,11.14,8.001,523.69427578113
"15422","CB","Summer",2017-06-10 09:00:00,11.13,27.72,504.5,11.23,8.01,523.41195966837
"15423","CB","Summer",2017-06-10 10:00:00,11.46,27.79,498.8,11.55,8.038,510.324712251408
"15424","CB","Summer",2017-06-10 11:00:00,11.32,27.68,487.8,11.74,8.055,502.034822984979
"15425","CB","Summer",2017-06-10 12:00:00,10.89,28.03,499.4,11.61,8.031,523.407530602329
"15426","CB","Summer",2017-06-10 13:00:00,11.04,28.04,496.1,11.71,8.04,516.660259038341
"15427","CB","Summer",2017-06-10 14:00:00,10.66,28.17,506.8,11.5,8.024,536.356176322253
"15428","CB","Summer",2017-06-10 15:00:00,10.44,28.28,505.9,11.52,8.029,540.409411262431
"15429","CB","Summer",2017-06-10 16:00:00,10.33,28.65,495.1,11.65,8.037,531.339279882079
"15430","CB","Summer",2017-06-10 17:00:00,11.1,28.41,475.7,12.14,8.051,494.159037402258
"15431","CB","Summer",2017-06-10 18:00:00,12.21,27.73,475.1,12.11,8.064,470.898375842032
"15432","CB","Summer",2017-06-10 19:00:00,12.59,27.43,486.1,11.86,8.039,474.118534895657
"15433","CB","Summer",2017-06-11 20:00:00,11.69,27.68,468,12.02,8.05,474.177296931673
"15434","CB","Summer",2017-06-11 21:00:00,11.66,27.94,475.5,12.05,8.054,482.388054270468
"15435","CB","Summer",2017-06-11 22:00:00,11.85,28.07,510,11.89,8.042,513.246237798559
"15436","CB","Summer",2017-06-11 23:00:00,11.58,27.92,514.6,11.78,8.037,523.824078473451
"15437","CB","Summer",2017-06-11 00:00:00,11.01,27.86,529.6,11.51,8.024,552.248985143573
"15438","CB","Summer",2017-06-11 01:00:00,10.76,28.37,527.1,11.52,8.024,555.485376533594
"15439","CB","Summer",2017-06-11 02:00:00,10.74,28.39,537.7,11.54,8.018,567.135801470053
"15440","CB","Summer",2017-06-11 03:00:00,10.52,28.76,537.9,11.49,8.021,572.651122071822
"15441","CB","Summer",2017-06-11 04:00:00,10.85,28.58,552.2,11.25,8.022,579.725838471689
"15442","CB","Summer",2017-06-11 05:00:00,12.99,23.95,518.3,10.92,8.004,497.043339841789
"15443","CB","Summer",2017-06-11 06:00:00,12.49,24.67,521.4,10.73,7.978,510.704171335887
"15444","CB","Summer",2017-06-11 07:00:00,12.31,25.9,510.3,10.94,7.995,503.652118195809
"15445","CB","Summer",2017-06-11 08:00:00,11.7,26.7,524.1,10.96,7.982,530.793207581676
"15446","CB","Summer",2017-06-11 09:00:00,11.44,27.07,520.8,11.33,7.999,533.283986994795
"15447","CB","Summer",2017-06-11 10:00:00,10.92,27.89,519,11.37,8.008,543.259922024552
"15448","CB","Summer",2017-06-11 11:00:00,11.9,27.52,521.8,11.5,8.016,524.01188884682
"15449","CB","Summer",2017-06-11 12:00:00,12.19,27.44,533.8,11.45,8.009,529.527043276956
