WaterBody,DateTime,TimeRoundMinute,Temp,Salinity,CO2,DO,pH
TB,1/3/2018 10:30,10:30:00 AM,16.08,29.1,489.7,7.8,8.029
TB,1/3/2018 11:30,11:30:00 AM,16.1,29.23,489.3,7.8,8.034
TB,1/3/2018 12:30,12:30:00 PM,16.2,30.03,481.3,7.67,8.044
TB,1/3/2018 13:30,1:30:00 PM,16.12,30.17,472.7,7.75,8.045
TB,1/3/2018 14:30,2:30:00 PM,16.3,30.48,466.4,7.76,8.049
TB,1/3/2018 15:30,3:30:00 PM,16.37,30.89,458.7,7.75,8.056
TB,1/3/2018 16:30,4:30:00 PM,16.4,31.4,453.6,7.7,8.067
TB,1/3/2018 17:30,5:30:00 PM,16.33,31.64,447.4,7.73,8.072
TB,1/3/2018 18:30,6:30:00 PM,16.29,31.69,446.1,7.72,8.066
TB,1/3/2018 19:30,7:30:00 PM,16.26,31.34,453.2,7.76,8.054
TB,1/3/2018 20:30,8:30:00 PM,16.14,31.01,458.4,7.74,8.055
TB,1/3/2018 21:30,9:30:00 PM,16.08,31.17,453.1,7.76,8.049
TB,1/3/2018 22:30,10:30:00 PM,16.03,31.48,446.1,7.75,8.063
TB,1/3/2018 23:30,11:30:00 PM,16.19,32.18,445.5,7.61,8.077
TB,1/4/2018 0:30,12:30:00 AM,16,32.43,440.6,7.64,8.078
TB,1/4/2018 1:30,1:30:00 AM,15.81,32.84,430.3,7.65,8.084
TB,1/4/2018 2:30,2:30:00 AM,15.76,33.1,431.6,7.62,8.088
TB,1/4/2018 3:30,3:30:00 AM,15.35,32.96,434.3,7.65,8.087
TB,1/4/2018 4:30,4:30:00 AM,15.58,32.2,440.6,7.63,8.073
TB,1/4/2018 5:30,5:30:00 AM,15.61,32.37,440,7.6,8.069
TB,1/4/2018 6:30,6:30:00 AM,15.25,31.34,444.9,7.73,8.078
TB,1/4/2018 7:30,7:30:00 AM,15.34,31.26,448.9,7.67,8.075
TB,1/4/2018 8:30,8:30:00 AM,14.96,30.01,460.1,7.8,8.072
TB,1/4/2018 9:30,9:30:00 AM,14.83,29.28,463.2,7.91,8.058
TB,1/4/2018 10:30,10:30:00 AM,14.68,28.57,463.8,8.01,8.051
TB,1/4/2018 11:30,11:30:00 AM,14.74,28.69,467.8,8.01,8.052
TB,1/4/2018 12:30,12:30:00 PM,14.99,29.81,458.2,7.81,8.067
TB,1/4/2018 13:30,1:30:00 PM,15.13,30.2,450.5,7.84,8.069
TB,1/4/2018 14:30,2:30:00 PM,15.22,30.5,442.4,7.87,8.071
TB,1/4/2018 15:30,3:30:00 PM,15.32,31.07,436.9,7.86,8.081
TB,1/4/2018 16:30,4:30:00 PM,15.39,31.58,435.7,7.86,8.081
TB,1/4/2018 17:30,5:30:00 PM,15.45,32,433.1,7.86,8.084
TB,1/4/2018 18:30,6:30:00 PM,15.37,32.06,433.7,7.87,8.081
TB,1/4/2018 19:30,7:30:00 PM,15.31,31.78,437.5,7.85,8.075
TB,1/4/2018 20:30,8:30:00 PM,15.07,31.04,438.9,7.92,8.068
TB,1/4/2018 21:30,9:30:00 PM,15.08,31.11,444.8,7.83,8.072
TB,1/4/2018 22:30,10:30:00 PM,15.22,31.53,437.1,7.82,8.079
TB,1/4/2018 23:30,11:30:00 PM,15.29,32.08,434.2,7.7,8.09
TB,1/5/2018 0:30,12:30:00 AM,15.11,32.23,434.5,7.71,8.088
TB,1/5/2018 1:30,1:30:00 AM,15.01,32.62,430.6,7.8,8.09
TB,1/5/2018 2:30,2:30:00 AM,15.02,32.86,430.9,7.79,8.093
TB,1/5/2018 3:30,3:30:00 AM,14.94,32.94,435.4,7.76,8.09
TB,1/5/2018 4:30,4:30:00 AM,14.89,32.73,430.7,7.77,8.084
TB,1/5/2018 5:30,5:30:00 AM,14.84,32.23,437.6,7.74,8.075
TB,1/5/2018 6:30,6:30:00 AM,14.82,32.19,436.4,7.77,8.077
TB,1/5/2018 7:30,7:30:00 AM,14.48,31.46,434.5,7.9,8.08
TB,1/5/2018 8:30,8:30:00 AM,14.31,30.64,439.7,7.94,8.073
TB,1/5/2018 9:30,9:30:00 AM,14.16,29.95,441.3,8.05,8.059
TB,1/5/2018 10:30,10:30:00 AM,14.1,29.52,437.9,8.19,8.051
TB,1/5/2018 11:30,11:30:00 AM,14.13,29.35,439.8,8.26,8.055
TB,1/5/2018 12:30,12:30:00 PM,14.17,29.2,434.4,8.29,8.061
TB,1/5/2018 13:30,1:30:00 PM,14.23,29.88,436.8,8.11,8.081
TB,1/5/2018 14:30,2:30:00 PM,14.33,30.23,430.7,8.05,8.077
TB,1/5/2018 15:30,3:30:00 PM,14.38,30.51,425.2,8.13,8.064
TB,1/5/2018 16:30,4:30:00 PM,14.54,31.33,424.7,8.06,8.082
TB,1/5/2018 17:30,5:30:00 PM,14.6,31.77,427.4,7.92,8.079
TB,1/5/2018 18:30,6:30:00 PM,14.63,31.86,428.2,7.88,8.078
TB,1/5/2018 19:30,7:30:00 PM,14.66,31.97,434.8,7.83,8.055
TB,1/5/2018 20:30,8:30:00 PM,14.36,31.4,425.9,8.03,8.066
TB,1/5/2018 21:30,9:30:00 PM,14.25,30.85,431.1,8.04,8.073
TB,1/5/2018 22:30,10:30:00 PM,14.21,30.65,434.2,8.03,8.057
TB,1/5/2018 23:30,11:30:00 PM,14.24,30.63,430.2,8.08,8.05
TB,1/6/2018 0:30,12:30:00 AM,14.38,31.51,426.8,7.94,8.092
TB,1/6/2018 1:30,1:30:00 AM,14.5,32.29,428.4,7.83,8.083
TB,1/6/2018 2:30,2:30:00 AM,14.46,32.44,426.6,7.82,8.072
TB,1/6/2018 3:30,3:30:00 AM,14.46,32.49,431.7,7.8,8.082
TB,1/6/2018 4:30,4:30:00 AM,14.42,32.59,429.5,7.86,8.072
TB,1/6/2018 5:30,5:30:00 AM,14.4,32.58,429.4,7.83,8.078
TB,1/6/2018 6:30,6:30:00 AM,14.15,31.96,430.3,7.91,8.08
TB,1/6/2018 7:30,7:30:00 AM,14.05,31.7,431.2,7.93,8.073
TB,1/6/2018 8:30,8:30:00 AM,13.7,30.98,428.6,8.09,8.073
TB,1/6/2018 9:30,9:30:00 AM,13.6,30.09,428.9,8.22,8.065
TB,1/6/2018 10:30,10:30:00 AM,13.6,29.6,426.2,8.32,8.061
TB,1/6/2018 11:30,11:30:00 AM,13.75,29.39,425.9,8.4,8.059
TB,1/6/2018 12:30,12:30:00 PM,13.76,29.38,419,8.48,8.068
TB,1/6/2018 13:30,1:30:00 PM,13.66,29.46,418.9,8.47,8.073
TB,1/6/2018 14:30,2:30:00 PM,13.68,29.68,413.8,8.41,8.081
TB,1/6/2018 15:30,3:30:00 PM,13.76,30.27,418.5,8.28,8.093
TB,1/6/2018 16:30,4:30:00 PM,13.88,30.63,416,8.26,8.087
TB,1/6/2018 17:30,5:30:00 PM,13.96,31.15,416.9,8.18,8.09
TB,1/6/2018 18:30,6:30:00 PM,14.01,31.47,424.8,8.05,8.084
TB,1/6/2018 19:30,7:30:00 PM,14,31.47,426.1,8.13,8.08
TB,1/6/2018 20:30,8:30:00 PM,13.97,31.29,420.4,8.18,8.076
TB,1/6/2018 21:30,9:30:00 PM,13.74,30.8,422.6,8.21,8.077
TB,1/6/2018 22:30,10:30:00 PM,13.67,30.63,419.7,8.27,8.077
TB,1/6/2018 23:30,11:30:00 PM,13.65,30.54,417.6,8.33,8.079
TB,1/7/2018 0:30,12:30:00 AM,13.63,30.56,417.5,8.34,8.088
TB,1/7/2018 1:30,1:30:00 AM,13.63,30.87,417.5,8.29,8.094
TB,1/7/2018 2:30,2:30:00 AM,13.61,31,418.5,8.25,8.094
TB,1/7/2018 3:30,3:30:00 AM,13.59,31.31,422.9,8.2,8.096
TB,1/7/2018 4:30,4:30:00 AM,13.59,31.62,424.2,8.14,8.095
TB,1/7/2018 5:30,5:30:00 AM,13.52,31.79,423.3,8.13,8.096
TB,1/7/2018 6:30,6:30:00 AM,13.51,31.9,424.7,8.1,8.095
TB,1/7/2018 7:30,7:30:00 AM,13.44,31.79,423.4,8.13,8.092
TB,1/7/2018 8:30,8:30:00 AM,13.32,31.18,424.2,8.21,8.087
TB,1/7/2018 9:30,9:30:00 AM,13.31,31.08,420.6,8.27,8.084
TB,1/7/2018 10:30,10:30:00 AM,13.3,30.85,415.7,8.37,8.084
TB,1/7/2018 11:30,11:30:00 AM,13.21,30.07,407.5,8.57,8.084
TB,1/7/2018 12:30,12:30:00 PM,13.11,29.08,402.4,8.8,8.087
TB,1/7/2018 13:30,1:30:00 PM,13.26,30.13,402.6,8.64,8.118
TB,1/7/2018 14:30,2:30:00 PM,13.42,30.64,402,8.54,8.114
TB,1/7/2018 15:30,3:30:00 PM,13.68,30.96,402,8.59,8.105
TB,1/7/2018 16:30,4:30:00 PM,13.59,31.55,406.4,8.42,8.107
TB,1/7/2018 17:30,5:30:00 PM,13.67,31.98,408.2,8.29,8.106
TB,1/7/2018 18:30,6:30:00 PM,13.75,32.55,405.9,8.22,8.114
TB,1/7/2018 19:30,7:30:00 PM,13.75,32.68,406,8.35,8.106
TB,1/7/2018 20:30,8:30:00 PM,13.73,32.64,406.4,8.33,8.089
TB,1/7/2018 21:30,9:30:00 PM,13.7,32.24,410.7,8.32,8.076
TB,1/7/2018 22:30,10:30:00 PM,13.63,31.96,412.6,8.29,8.068
TB,1/7/2018 23:30,11:30:00 PM,13.51,31.5,412.1,8.31,8.07
TB,1/8/2018 0:30,12:30:00 AM,13.32,30.93,406.2,8.49,8.073
TB,1/8/2018 1:30,1:30:00 AM,13.29,30.78,405.3,8.51,8.077
TB,1/8/2018 2:30,2:30:00 AM,13.27,30.71,405.8,8.54,8.093
TB,1/8/2018 3:30,3:30:00 AM,13.41,31.5,412.6,8.38,8.1
TB,1/8/2018 4:30,4:30:00 AM,13.47,31.92,414.1,8.19,8.09
TB,1/8/2018 5:30,5:30:00 AM,13.46,32.05,410.9,8.21,8.083
TB,1/8/2018 6:30,6:30:00 AM,13.44,32.29,411.1,8.19,8.092
TB,1/8/2018 7:30,7:30:00 AM,13.37,32.53,408.9,8.24,8.107
TB,1/8/2018 8:30,8:30:00 AM,13.38,32.48,408.6,8.24,8.092
TB,1/8/2018 9:30,9:30:00 AM,13.44,32.22,410,8.29,8.079
TB,1/8/2018 10:30,10:30:00 AM,13.48,31.99,412.5,8.25,8.079
TB,1/8/2018 11:30,11:30:00 AM,13.54,31.7,408.1,8.36,8.072
TB,1/8/2018 12:30,12:30:00 PM,13.57,31.14,401.6,8.55,8.072
TB,1/8/2018 13:30,1:30:00 PM,13.51,30.9,397.1,8.59,8.082
TB,1/8/2018 14:30,2:30:00 PM,13.6,31.22,394.8,8.65,8.083
TB,1/8/2018 15:30,3:30:00 PM,13.49,32.03,402.7,8.42,8.11
TB,1/8/2018 16:30,4:30:00 PM,13.67,32.19,394.1,8.53,8.107
TB,1/8/2018 17:30,5:30:00 PM,13.64,32.52,390.6,8.53,8.115
TB,1/8/2018 18:30,6:30:00 PM,13.62,32.75,389.6,8.44,8.113
TB,1/8/2018 19:30,7:30:00 PM,13.58,32.84,388.7,8.38,8.11
TB,1/8/2018 20:30,8:30:00 PM,13.61,32.86,397.1,8.27,8.101
TB,1/8/2018 21:30,9:30:00 PM,13.64,32.75,393.6,8.27,8.113
TB,1/8/2018 22:30,10:30:00 PM,13.69,32.54,398.3,8.34,8.099
TB,1/8/2018 23:30,11:30:00 PM,13.71,32.38,404.7,8.32,8.079
TB,1/9/2018 0:30,12:30:00 AM,13.67,32.23,407.4,8.28,8.082
TB,1/9/2018 1:30,1:30:00 AM,13.7,31.45,399.9,8.45,8.094
TB,1/9/2018 2:30,2:30:00 AM,13.7,31.11,397.4,8.5,8.091
TB,1/9/2018 3:30,3:30:00 AM,13.66,30.87,400.1,8.56,8.088
TB,1/9/2018 4:30,4:30:00 AM,13.69,31.55,404.5,8.44,8.113
TB,1/9/2018 5:30,5:30:00 AM,13.68,31.81,405.9,8.39,8.095
TB,1/9/2018 6:30,6:30:00 AM,13.76,31.57,404.7,8.38,8.076
TB,1/9/2018 7:30,7:30:00 AM,13.76,31.94,407.2,8.31,8.118
TB,1/9/2018 8:30,8:30:00 AM,13.74,32.09,410.2,8.28,8.087
TB,1/9/2018 9:30,9:30:00 AM,13.8,32.14,405.4,8.25,8.078
TB,1/9/2018 10:30,10:30:00 AM,13.81,32.07,401.2,8.35,8.082
TB,1/9/2018 11:30,11:30:00 AM,13.8,31.66,398.3,8.51,8.083
TB,1/9/2018 12:30,12:30:00 PM,14.03,30.46,392,8.77,8.079
TB,1/9/2018 13:30,1:30:00 PM,13.91,30.61,390.8,8.75,8.084
TB,1/9/2018 14:30,2:30:00 PM,14.06,30.15,383.9,8.83,8.082
TB,1/9/2018 15:30,3:30:00 PM,13.98,30.51,386.5,8.81,8.113
TB,1/9/2018 16:30,4:30:00 PM,13.78,32.07,389.6,8.54,8.126
TB,1/9/2018 17:30,5:30:00 PM,13.88,32.1,387.2,8.5,8.113
TB,1/9/2018 18:30,6:30:00 PM,13.81,32.3,394.2,8.42,8.113
TB,1/9/2018 19:30,7:30:00 PM,13.96,32.25,394.5,8.44,8.102
TB,1/9/2018 20:30,8:30:00 PM,13.93,32.27,389.3,8.48,8.1
TB,1/9/2018 21:30,9:30:00 PM,13.96,32.13,390.4,8.46,8.091
TB,1/9/2018 22:30,10:30:00 PM,14.06,32.25,393.2,8.41,8.113
TB,1/9/2018 23:30,11:30:00 PM,14.09,32.07,401,8.35,8.107
TB,1/10/2018 0:30,12:30:00 AM,14.26,31.42,389,8.58,8.106
TB,1/10/2018 1:30,1:30:00 AM,14.21,31.26,392.2,8.59,8.105
TB,1/10/2018 2:30,2:30:00 AM,14.22,30.52,392.3,8.72,8.094
TB,1/10/2018 3:30,3:30:00 AM,14.18,29.98,398,8.75,8.084
TB,1/10/2018 4:30,4:30:00 AM,14.24,29.43,399.8,8.74,8.079
TB,1/10/2018 5:30,5:30:00 AM,14.1,30.11,398.1,8.67,8.115
TB,1/10/2018 6:30,6:30:00 AM,14.16,30.97,395.6,8.55,8.106
TB,1/10/2018 7:30,7:30:00 AM,14.13,31.64,401.6,8.42,8.102
TB,1/10/2018 8:30,8:30:00 AM,14.2,31.66,403.1,8.37,8.085
TB,1/10/2018 9:30,9:30:00 AM,14.06,31.73,404.4,8.35,8.112
TB,1/10/2018 10:30,10:30:00 AM,14.1,31.8,407.5,8.31,8.09
TB,1/10/2018 11:30,11:30:00 AM,14.19,31.34,397,8.52,8.086
TB,1/10/2018 12:30,12:30:00 PM,14.27,31.59,392.6,8.51,8.085
TB,1/10/2018 13:30,1:30:00 PM,14.34,31.55,391.6,8.59,8.095
TB,1/10/2018 14:30,2:30:00 PM,14.78,30.67,394.4,8.74,8.091
TB,1/10/2018 15:30,3:30:00 PM,14.4,31.19,382.4,8.73,8.107
TB,1/10/2018 16:30,4:30:00 PM,14.36,31.76,388.1,8.62,8.128
TB,1/10/2018 17:30,5:30:00 PM,14.42,31.81,391.9,8.5,8.108
TB,1/10/2018 18:30,6:30:00 PM,14.37,31.71,390.7,8.53,8.102
TB,1/10/2018 19:30,7:30:00 PM,14.35,31.61,391.5,8.58,8.094
TB,1/10/2018 20:30,8:30:00 PM,14.41,31.7,395.3,8.5,8.089
TB,1/10/2018 21:30,9:30:00 PM,14.42,31.75,398.7,8.37,8.09
TB,1/10/2018 22:30,10:30:00 PM,14.43,31.72,394.4,8.4,8.083
TB,1/10/2018 23:30,11:30:00 PM,14.48,31.59,396.2,8.44,8.096
TB,1/11/2018 0:30,12:30:00 AM,14.54,31.44,400.1,8.46,8.098
TB,1/11/2018 1:30,1:30:00 AM,14.63,31,396.6,8.47,8.092
TB,1/11/2018 2:30,2:30:00 AM,14.65,30.9,398.6,8.51,8.092
TB,1/11/2018 3:30,3:30:00 AM,14.66,30.42,401.1,8.62,8.081
TB,1/11/2018 4:30,4:30:00 AM,14.72,30.16,404.2,8.58,8.073
TB,1/11/2018 5:30,5:30:00 AM,14.69,30.31,402.6,8.55,8.084
TB,1/11/2018 6:30,6:30:00 AM,14.64,30.57,401,8.54,8.116
TB,1/11/2018 7:30,7:30:00 AM,14.44,31.03,402.8,8.49,8.113
TB,1/11/2018 8:30,8:30:00 AM,14.66,30.93,401.7,8.5,8.086
TB,1/11/2018 9:30,9:30:00 AM,14.44,31.24,405.4,8.36,8.09
TB,1/11/2018 10:30,10:30:00 AM,14.43,31.37,406.6,8.31,8.09
TB,1/11/2018 11:30,11:30:00 AM,14.47,31.34,408,8.37,8.076
TB,1/11/2018 12:30,12:30:00 PM,14.54,31.3,402.9,8.39,8.079
TB,1/11/2018 13:30,1:30:00 PM,14.59,31.25,399.6,8.45,8.086
TB,1/11/2018 14:30,2:30:00 PM,14.64,31.07,393.4,8.57,8.081
TB,1/11/2018 15:30,3:30:00 PM,14.65,31.01,390.4,8.59,8.083
TB,1/11/2018 16:30,4:30:00 PM,14.81,31.11,390,8.59,8.103
TB,1/11/2018 17:30,5:30:00 PM,14.8,31.17,389.8,8.62,8.091
TB,1/11/2018 18:30,6:30:00 PM,14.69,31.24,394.8,8.54,8.093
TB,1/11/2018 19:30,7:30:00 PM,14.68,31.24,397.2,8.52,8.095
TB,1/11/2018 20:30,8:30:00 PM,14.77,31.21,396.6,8.54,8.089
TB,1/11/2018 21:30,9:30:00 PM,14.87,31.28,403.8,8.44,8.097
TB,1/11/2018 22:30,10:30:00 PM,14.89,31.27,409,8.36,8.073
TB,1/11/2018 23:30,11:30:00 PM,14.88,31.3,405.8,8.36,8.077
TB,1/12/2018 0:30,12:30:00 AM,14.89,31.2,402.1,8.4,8.077
TB,1/12/2018 1:30,1:30:00 AM,14.85,31.08,408,8.36,8.076
TB,1/12/2018 2:30,2:30:00 AM,14.98,30.81,403.9,8.43,8.079
TB,1/12/2018 3:30,3:30:00 AM,15.23,30.06,407,8.55,8.08
TB,1/12/2018 4:30,4:30:00 AM,15.23,29.87,407.1,8.51,8.076
TB,1/12/2018 5:30,5:30:00 AM,15.34,29.56,410.7,8.52,8.068
TB,1/12/2018 6:30,6:30:00 AM,15.3,29.17,414.9,8.45,8.046
TB,1/12/2018 7:30,7:30:00 AM,15.22,30.33,408.8,8.4,8.08
TB,1/12/2018 8:30,8:30:00 AM,15.13,30.46,408.4,8.38,8.083
TB,1/12/2018 9:30,9:30:00 AM,14.99,30.57,408.5,8.41,8.075
TB,1/12/2018 10:30,10:30:00 AM,14.95,30.78,408.6,8.35,8.075
TB,1/12/2018 11:30,11:30:00 AM,14.99,31.04,410.6,8.35,8.079
TB,1/12/2018 12:30,12:30:00 PM,15.09,31.07,410,8.37,8.074
TB,1/12/2018 13:30,1:30:00 PM,15.14,31.06,411.6,8.37,8.081
TB,1/12/2018 14:30,2:30:00 PM,15.15,31.05,412.2,8.35,8.071
TB,1/12/2018 15:30,3:30:00 PM,15.19,31.08,408.3,8.35,8.066
TB,1/12/2018 16:30,4:30:00 PM,15.26,31.06,403.3,8.44,8.055
TB,1/12/2018 17:30,5:30:00 PM,15.36,30.95,404.1,8.52,8.066
TB,1/12/2018 18:30,6:30:00 PM,15.32,30.99,403.2,8.53,8.075
TB,1/12/2018 19:30,7:30:00 PM,15.36,31.04,407.6,8.46,8.063
TB,1/12/2018 20:30,8:30:00 PM,15.35,31.09,408.5,8.35,8.052
TB,1/12/2018 21:30,9:30:00 PM,15.28,31.11,415.4,8.27,8.057
TB,1/12/2018 22:30,10:30:00 PM,15.35,31.12,415.1,8.28,8.046
TB,1/12/2018 23:30,11:30:00 PM,15.3,31.01,412.2,8.3,8.042
TB,1/13/2018 0:30,12:30:00 AM,15.33,30.98,408.9,8.32,8.056
TB,1/13/2018 1:30,1:30:00 AM,15.28,30.77,418.8,8.22,8.045
TB,1/13/2018 2:30,2:30:00 AM,15.35,30,409.7,8.35,8.05
TB,1/13/2018 3:30,3:30:00 AM,15.5,29.68,412.6,8.4,8.046
TB,1/13/2018 4:30,4:30:00 AM,15.56,29.84,412.7,8.39,8.033
TB,1/13/2018 5:30,5:30:00 AM,15.63,29.36,417.1,8.32,8.031
TB,1/13/2018 6:30,6:30:00 AM,15.65,29.26,422.5,8.34,8.034
TB,1/13/2018 7:30,7:30:00 AM,15.63,29.21,426.1,8.33,8.034
TB,1/13/2018 8:30,8:30:00 AM,15.68,29.2,423,8.34,8.038
TB,1/13/2018 9:30,9:30:00 AM,15.68,29.33,421.5,8.35,8.051
TB,1/13/2018 10:30,10:30:00 AM,15.85,30.11,426.6,8.19,8.054
TB,1/13/2018 11:30,11:30:00 AM,15.71,30.01,420.8,8.32,8.061
TB,1/13/2018 12:30,12:30:00 PM,15.66,29.93,415.3,8.37,8.068
TB,1/13/2018 13:30,1:30:00 PM,15.61,29.8,411.2,8.43,8.065
TB,1/13/2018 14:30,2:30:00 PM,15.64,29.9,410.5,8.45,8.067
TB,1/13/2018 15:30,3:30:00 PM,15.7,29.85,406.8,8.49,8.075
TB,1/13/2018 16:30,4:30:00 PM,15.77,29.97,405.5,8.47,8.066
TB,1/13/2018 17:30,5:30:00 PM,15.69,29.85,407.4,8.46,8.067
TB,1/13/2018 18:30,6:30:00 PM,15.66,29.88,405.7,8.45,8.077
TB,1/13/2018 19:30,7:30:00 PM,15.72,30.06,408.5,8.42,8.076
TB,1/13/2018 20:30,8:30:00 PM,15.7,30.11,409.5,8.37,8.081
TB,1/13/2018 21:30,9:30:00 PM,15.45,30.2,410.6,8.35,8.073
TB,1/13/2018 22:30,10:30:00 PM,15.34,30.23,411.6,8.32,8.08
TB,1/13/2018 23:30,11:30:00 PM,15.26,30.25,412.5,8.3,8.074
TB,1/14/2018 0:30,12:30:00 AM,15.23,30.25,409.5,8.32,8.072
TB,1/14/2018 1:30,1:30:00 AM,15.37,30.09,410.1,8.24,8.063
TB,1/14/2018 2:30,2:30:00 AM,15.36,30.02,410.3,8.25,8.064
TB,1/14/2018 3:30,3:30:00 AM,15.2,30.04,414.6,8.25,8.061
TB,1/14/2018 4:30,4:30:00 AM,15.01,29.15,416.9,8.23,8.064
TB,1/14/2018 5:30,5:30:00 AM,14.89,28.84,414.5,8.27,8.071
TB,1/14/2018 6:30,6:30:00 AM,14.8,28.67,414.1,8.28,8.071
TB,1/14/2018 7:30,7:30:00 AM,14.54,28.03,411.7,8.32,8.075
TB,1/14/2018 8:30,8:30:00 AM,14.52,28.09,411.5,8.29,8.078
TB,1/14/2018 9:30,9:30:00 AM,14.94,28.87,415.9,8.24,8.077
TB,1/14/2018 10:30,10:30:00 AM,14.84,28.85,413.8,8.26,8.078
TB,1/14/2018 11:30,11:30:00 AM,14.76,29,413.3,8.28,8.078
TB,1/14/2018 12:30,12:30:00 PM,14.82,29.29,410.3,8.26,8.077
TB,1/14/2018 13:30,1:30:00 PM,14.98,29.62,410.3,8.26,8.07
TB,1/14/2018 14:30,2:30:00 PM,15.02,29.72,409.8,8.31,8.071
TB,1/14/2018 15:30,3:30:00 PM,15.04,29.82,403.3,8.4,8.074
TB,1/14/2018 16:30,4:30:00 PM,15.07,30.06,401.5,8.41,8.084
TB,1/14/2018 17:30,5:30:00 PM,15.06,30.02,398.1,8.46,8.081
TB,1/14/2018 18:30,6:30:00 PM,15.03,30.15,403.3,8.37,8.084
TB,1/14/2018 19:30,7:30:00 PM,15.13,30.22,406.8,8.31,8.082
TB,1/14/2018 20:30,8:30:00 PM,14.99,30.27,401,8.36,8.084
TB,1/14/2018 21:30,9:30:00 PM,14.95,30.35,402.1,8.32,8.093
TB,1/14/2018 22:30,10:30:00 PM,14.75,30.43,400.8,8.35,8.095
TB,1/14/2018 23:30,11:30:00 PM,14.67,30.49,403.9,8.32,8.093
TB,1/15/2018 0:30,12:30:00 AM,14.64,30.51,407.6,8.28,8.093
TB,1/15/2018 1:30,1:30:00 AM,14.62,30.47,401.6,8.31,8.086
TB,1/15/2018 2:30,2:30:00 AM,14.75,30.32,404.6,8.23,8.088
TB,1/15/2018 3:30,3:30:00 AM,14.62,30.28,408.6,8.25,8.082
TB,1/15/2018 4:30,4:30:00 AM,14.51,29.81,409.2,8.26,8.074
TB,1/15/2018 5:30,5:30:00 AM,14.33,29.15,409.9,8.25,8.084
TB,1/15/2018 6:30,6:30:00 AM,14.33,28.98,411.6,8.24,8.086
TB,1/15/2018 7:30,7:30:00 AM,14.26,28.71,408.7,8.28,8.09
TB,1/15/2018 8:30,8:30:00 AM,14.27,28.85,407.7,8.29,8.089
TB,1/15/2018 9:30,9:30:00 AM,14.39,29.01,408.9,8.26,8.089
TB,1/15/2018 10:30,10:30:00 AM,14.28,28.94,404.5,8.3,8.088
TB,1/15/2018 11:30,11:30:00 AM,14.31,29.19,406.1,8.32,8.089
TB,1/15/2018 12:30,12:30:00 PM,14.45,29.68,403.6,8.32,8.089
TB,1/15/2018 13:30,1:30:00 PM,14.53,30.05,402.5,8.31,8.088
TB,1/15/2018 14:30,2:30:00 PM,14.59,30.36,402.2,8.25,8.084
TB,1/15/2018 15:30,3:30:00 PM,14.61,30.54,402.9,8.29,8.075
TB,1/15/2018 16:30,4:30:00 PM,14.7,30.54,399.1,8.32,8.072
TB,1/15/2018 17:30,5:30:00 PM,14.66,30.53,400.9,8.27,8.063
TB,1/15/2018 18:30,6:30:00 PM,14.66,30.65,405.8,8.23,8.064
TB,1/15/2018 19:30,7:30:00 PM,14.67,30.66,403.1,8.31,8.068
TB,1/15/2018 20:30,8:30:00 PM,14.65,30.81,398.1,8.34,8.08
TB,1/15/2018 21:30,9:30:00 PM,14.6,30.86,388.1,8.44,8.095
TB,1/15/2018 22:30,10:30:00 PM,14.47,31,385.6,8.43,8.105
TB,1/15/2018 23:30,11:30:00 PM,14.46,31.22,388.9,8.34,8.109
TB,1/16/2018 0:30,12:30:00 AM,14.45,31.36,391.7,8.25,8.108
TB,1/16/2018 1:30,1:30:00 AM,14.4,31.31,390.6,8.26,8.102
TB,1/16/2018 2:30,2:30:00 AM,14.42,30.97,396.9,8.24,8.098
TB,1/16/2018 3:30,3:30:00 AM,14.42,30.75,399.9,8.25,8.093
TB,1/16/2018 4:30,4:30:00 AM,14.36,30.56,397,8.27,8.087
TB,1/16/2018 5:30,5:30:00 AM,14.3,29.97,397.9,8.32,8.085
TB,1/16/2018 6:30,6:30:00 AM,14.29,29.64,398,8.36,8.091
TB,1/16/2018 7:30,7:30:00 AM,14.19,29.25,401.8,8.36,8.087
TB,1/16/2018 8:30,8:30:00 AM,14.15,29.07,405.4,8.36,8.08
TB,1/16/2018 9:30,9:30:00 AM,14.2,28.86,403.6,8.39,8.081
TB,1/16/2018 10:30,10:30:00 AM,14.22,29.37,402.2,8.28,8.081
TB,1/16/2018 11:30,11:30:00 AM,14.3,29.69,395.5,8.38,8.082
TB,1/16/2018 12:30,12:30:00 PM,14.38,30.25,399.8,8.3,8.09
TB,1/16/2018 13:30,1:30:00 PM,14.45,30.66,399.5,8.25,8.086
TB,1/16/2018 14:30,2:30:00 PM,14.55,30.98,400.1,8.19,8.086
TB,1/16/2018 15:30,3:30:00 PM,14.57,31.01,395.9,8.18,8.077
TB,1/16/2018 16:30,4:30:00 PM,14.56,31,404.1,8.12,8.086
TB,1/16/2018 17:30,5:30:00 PM,14.55,31.07,401.6,8.14,8.078
TB,1/16/2018 18:30,6:30:00 PM,14.58,30.91,402.1,8.09,8.072
TB,1/16/2018 19:30,7:30:00 PM,14.6,30.7,400.8,8.28,8.066
TB,1/16/2018 20:30,8:30:00 PM,14.64,30.73,393.9,8.24,8.068
TB,1/16/2018 21:30,9:30:00 PM,14.64,31.39,395.4,8.17,8.099
TB,1/16/2018 22:30,10:30:00 PM,14.6,31.52,394.9,8.13,8.097
TB,1/16/2018 23:30,11:30:00 PM,14.52,31.81,390.7,8.06,8.097
